tweets,user,location,polarity,sentiment
you should work fifa man,1598460033406205955,0,0.0,1
without fox sports is ridiculous fox sports is airing biggest sporting events year nfl fox fifa world cup fox fs1 more i demand,1598460031044829185,0,0.0833333333333333,2
rt gianni infantino 2022 fifa world cup will be best world cup ever,1598460030159929344,0,1.0,2
rt it is absolutely wild me that people out there think i like fifas plan remove simultaneous group finales when i think,1598460026410213376,0,0.1,2
how does fifa let this happen corrupt cup continues its ways,1598460024988356609,0,-0.5,0
roadqatar choose win app is betting choosing winning team getting prize if you choose right one launch dapp click play game telegram,1598460024103534592,0,0.2964285714285715,2
rt fifa has approved my argentina v australia game finally i will snap messi oh my balls dream come true,1598460019237953536,0,-0.0166666666666666,0
roadqatar choose win app is betting choosing winning team getting prize if you choose right one launch dapp click play game telegram,1598460006441287680,0,0.2964285714285715,2
playing fifa has become choir instead having fun shame really,1598460005426118657,0,0.25,2
rt if costa rica qualify here i will give away 24 000 fifa points retweet be following amazing things might happe,1598460003886813184,0,0.3,2
without fox sports is ridiculous fox sports is airing biggest sporting events year nfl fox fifa world cup fox fs1 more i demand com,1598459997956243456,0,0.0833333333333333,2
rt fifas idea next world cup lets eliminate simultaneous group stage finales,1598459991350018048,0,0.0,1
rt just morocco has become first african nation remain unbeaten group stage fifa world cup,1598459988812464130,0,0.125,2
fifa world cup qatar 2022 has spent 220 billion money run it did you know this,1598459984555409408,0,-0.1,0
show me better youngstar than jamal musiala dont try find better its imposible he is best youngstar one best whole world,1598459983909326851,0,0.64,2
rt what fifa really care about is money dr uccs centre sports economics law speaks about sportsw,1598459982705758208,0,0.2,2
germany suffer humiliation second straight world cup group stage exit despite win vs costa rica,1598459982584119296,0,0.3333333333333333,2
rt japan showing why football is amazing celebrate this i m giving away fifa points some who retweet must,1598459979891089408,0,0.6000000000000001,2
roadqatar choose win app is betting choosing winning team getting prize if you choose right one launch dapp click play game telegram,1598459977475436546,0,0.2964285714285715,2
rt latest most likely knockout phase bracket this years world cup japan v croatia confirmed monday at 1,1598459977433243651,0,0.35,2
without fox sports is ridiculous fox sports is airing biggest sporting events year nfl fox fifa world cup fox fs1 more i demand,1598459972249174022,0,0.0833333333333333,2
rt end fifa world cup,1598459968180654080,0,0.0,1
rt exclusive fifa world cup giveaway enter follow retweet this tweet reply w,1598459968134709248,0,0.0,1
rt lionel messi was given motm award vs poland by fifa as shown official fifa page messi gave award,1598459962581450752,0,0.0,1
you play fifa where this exact technology applies,1598459959737741312,0,0.25,2
roadqatar choose win app is betting choosing winning team getting prize if you choose right one launch dapp click play game telegram,1598459958089375744,0,0.2964285714285715,2
rt latest most likely knockout phase bracket this years world cup japan v croatia confirmed monday at 1,1598459958047145984,0,0.35,2
rt celebrate 2022 world cup were giving trustswap community chance win some cash click link below amp p,1598459955858001921,0,0.8,2
my 2018 fifa pfp who rember,1598459944738738176,0,0.0,1
rt grand finals vs fifa amp rated,1598459942146826240,0,0.5,2
lol fifa rankings are wack,1598459937621000192,0,0.8,2
ideas,1598459931946287104,0,0.0,1
rt fifa are considering ditching plans make 2026 world cup 16 groups 3 teams are now considering changin,1598459929257734147,0,0.0,1
roadqatar choose win app is betting choosing winning team getting prize if you choose right one launch dapp click play game telegram,1598459928628588546,0,0.2964285714285715,2
there s no way i can watch sports without fox sports i am not missing nfl fox or fifa world cup fox fs1,1598459921812623360,0,0.1,2
rt fifa are considering ditching plans make 2026 world cup 16 groups 3 teams are now considering changin,1598459915747885056,0,0.0,1
roadqatar choose win app is betting choosing winning team getting prize if you choose right one launch dapp click play game telegram,1598459909448036356,0,0.2964285714285715,2
rt germany team with highest xg 10 0 xgd 6 4 at 2022 fifa world cup is going home unbelievable,1598459908219105287,0,-0.25,0
keep aussies spirits alive fifa 2022 we beat south america peru we will beat arg same ways,1598459906730135552,0,0.05,2
rt fifa has approved my argentina v australia game finally i will snap messi oh my balls dream come true,1598459892024614913,0,-0.0166666666666666,0
rt we have message itzy fifa world cup fans new york city join kaagny nykta with mcdonal,1598459891915669506,0,0.1363636363636363,2
roadqatar choose win app is betting choosing winning team getting prize if you choose right one launch dapp click play game telegram,1598459891831959561,0,0.2964285714285715,2
moon,1598459890346987520,0,0.0,1
so are germany as result what is fifas agenda qatar,1598459888790806528,0,0.0,1
rt breaking news qatar abruptly reversed its beer policy world cup will sell only nonalcoholic option at stadiums,1598459887918673926,0,-0.0625,0
rt fifa world cup 2022 pins there are 65 pins so there might be few brawlers that have two pins themselves took me 3 da,1598459879496511494,0,-0.2,0
i make very rare yet brief appearance most recent episode i knew there was reason i became licensed referee,1598459875524239360,0,0.2225,2
rt dreamers fifa world cup 2022 official soundtrack by its most streamed song by kpop act 3,1598459872353611778,0,0.5,2
roadqatar choose win app is betting choosing winning team getting prize if you choose right one launch dapp click play game telegram,1598459871607025667,0,0.2964285714285715,2
how can you lose both people s respect empathy here,1598459871246024707,0,0.0,1
rt dreamers fifa world cup 2022 official soundtrack by its most streamed song by kpop act 3,1598459864761921539,0,0.5,2
rt dreamers fifa world cup 2022 official soundtrack by its most streamed song by kpop act 3,1598459855756750848,0,0.5,2
rt dreamers fifa world cup 2022 official soundtrack by its most streamed song by kpop act 3,1598459855714631681,0,0.5,2
rt i didnt miss penalty luis suarez responds reporter who asked him if hes ever considered apologising,1598459854871478272,0,0.0,1
there s no way i can watch sports without fox sports i am not missing nfl fox or fifa world cup fox fs1,1598459851759312896,0,0.1,2
rt end fifa world cup,1598459849318219777,0,0.0,1
rt japan showing why football is amazing celebrate this i m giving away fifa points some who retweet must,1598459848357715970,0,0.6000000000000001,2
roadqatar choose win app is betting choosing winning team getting prize if you choose right one launch dapp click play game telegram,1598459846722228224,0,0.2964285714285715,2
rt limited time offer buy one get one free fifa world cup 2022 official licensed fragrance by aljazeera,1598459845526654976,0,0.1642857142857143,2
rt 6 00 morning party streets first times japan i pitty people that have comute though congr,1598459839315079170,0,0.25,2
group e 2022 fifa world cup was absolutely wild literally every team stood chance qualify knockouts during match unbelievable scenes tag football fan amp say nothing,1598459836500701185,0,-0.075,0
ive made mistakes but ive got good heart bbc sport england forward jack grealish admits he has made mistakes his career but insists he has add your highlights,1598459834688761858,0,0.7,2
rt fifa has approved my argentina v australia game finally i will snap messi oh my balls dream come true,1598459834147696643,0,-0.0166666666666666,0
rt lionel messi was given motm award vs poland by fifa as shown official fifa page messi gave award,1598459831546945536,0,0.0,1
rt jay jay okocha holds record most successful dribbles fifa world cup game 15 against italy 1994,1598459830859087873,0,0.2833333333333333,2
roadqatar choose win app is betting choosing winning team getting prize if you choose right one launch dapp click play game telegram,1598459829794009091,0,0.2964285714285715,2
you know its been successful fifa world cup when canada is eliminated at same stage as germany,1598459825998163969,0,0.375,2
rt fifa has approved my argentina v australia game finally i will snap messi oh my balls dream come true,1598459825746214917,0,-0.0166666666666666,0
roadqatar choose win app is betting choosing winning team getting prize if you choose right one launch dapp click play game telegram,1598459809078341635,0,0.2964285714285715,2
rt dreamers fifa world cup 2022 official soundtrack by its most streamed song by kpop act 3,1598459799897010178,0,0.5,2
me every online fifa game,1598459799225921542,0,-0.4,0
without fox sports is ridiculous fox sports is airing biggest sporting events year nfl fox fifa world cup fox fs1 more i demand,1598459796738523139,0,0.0833333333333333,2
rt really happy asian african teams doing well world cup these two continents have been underrated ages base,1598459796516126721,0,0.0,1
roadqatar choose win app is betting choosing winning team getting prize if you choose right one launch dapp click play game telegram,1598459783988015105,0,0.2964285714285715,2
rt lionel messi was given motm award vs poland by fifa as shown official fifa page he gave award mac allis,1598459783689928711,0,0.0,1
rt fifa has approved my argentina v australia game finally i will snap messi oh my balls dream come true,1598459782926635020,0,-0.0166666666666666,0
rt first time ever all female refereeing crew takes field officiate mens fifa world cup match,1598459778669637634,0,0.125,2
rt boycott world cup both are corrupt it s italian crook received massive payout brib,1598459777302122496,0,-0.1666666666666666,0
ugh are you seriously going drop fox sports during nfl fifa world cup season i must have fox sports all fox news apps without fox i don t need direct tv,1598459774123012107,0,-0.1166666666666666,0
rt fernando santos neither cristiano nor i asked fifa anything there s always these fake news media at,1598459768288735233,0,-0.5,0
rt announcer suddenly sings ddu du ddu du during fifa world cup qatar 2022,1598459760793513985,0,0.0,1
what we need is full footage ball technology fifa be released all outlets don t know what delay is,1598459754564698112,0,0.35,2
youre left thinking that something untoward is going tell graham sourness shut up ball is clearly still play via,1598459751939072005,0,0.05,2
rt i also wrote about ways that globalization has completely changed face international soccer every player s,1598459750454382597,0,0.05,2
roadqatar choose win app is betting choosing winning team getting prize if you choose right one launch dapp click play game telegram,1598459749326286866,0,0.2964285714285715,2
rt thank u raising me u re saying this us right no engenes do u know how hard ur hyungs worked rai,1598459747686313984,0,-0.0029761904761904,0
rt what is neville trying insinuate by saying fifa don t show all angles are increasing wc 48 teams we don,1598459747681927168,0,0.0,1
rt lionel messi was given motm award vs poland by fifa as shown official fifa page messi gave award,1598459745895161857,0,0.0,1
rt classic fifa world cup,1598459737884233728,0,0.1666666666666666,2
ugh are you seriously going drop fox sports during nfl fifa world cup season,1598459736378281986,0,-0.3333333333333333,0
roadqatar choose win app is betting choosing winning team getting prize if you choose right one launch dapp click play game telegram,1598459731143979013,0,0.2964285714285715,2
rt dreamers fifa world cup 2022 official soundtrack by its most streamed song by kpop act 3,1598459730745495552,0,0.5,2
sportsedge with dan leach squatch with jamie talking fifa world cup college nfl picks much more,1598459729449259010,0,0.5,2
rt germany team with highest xg 10 0 xgd 6 4 at 2022 fifa world cup is going home unbelievable,1598459726580576259,0,-0.25,0
rt evidence certainly appears exist japans winner vs spain with part ball level with goal line,1598459708909780999,0,0.2142857142857142,2
rt hopped with talk usmnt netherlands fifa world cup conspiracies curses more,1598459707391635458,0,0.5,2
rt germany team with highest xg 10 0 xgd 6 4 at 2022 fifa world cup is going home unbelievable,1598459705722277888,0,-0.25,0
roadqatar choose win app is betting choosing winning team getting prize if you choose right one launch dapp click play game telegram,1598459704564674561,0,0.2964285714285715,2
rt now show souness this tell him its fifas official photo,1598459700810772482,0,0.0,1
i can t wait till we find out how much fifa got paid keep germany out,1598459696402374656,0,0.2,2
rt lionel messi was given motm award vs poland by fifa as shown official fifa page messi gave award,1598459689775558663,0,0.0,1
without fox sports is ridiculous fox sports is airing biggest sporting events year nfl fox fifa world cup fox fs1 more i demand,1598459687938179073,0,0.0833333333333333,2
rt fifa has approved my argentina v australia game finally i will snap messi oh my balls dream come true,1598459686491144193,0,-0.0166666666666666,0
rt fifa are considering ditching plans make 2026 world cup 16 groups 3 teams are now considering changing,1598459685421871107,0,0.0,1
rt fifa has approved my argentina v australia game finally i will snap messi oh my balls dream come true,1598459680447426567,0,-0.0166666666666666,0
roadqatar choose win app is betting choosing winning team getting prize if you choose right one launch dapp click play game telegram,1598459672369197058,0,0.2964285714285715,2
rt jay jay okocha holds record most successful dribbles fifa world cup game 15 against italy 1994,1598459671362289670,0,0.2833333333333333,2
rt classic fifa world cup,1598459667805794307,0,0.1666666666666666,2
ugh are you seriously going drop fox sports during nfl fifa world cup season,1598459655994368000,0,-0.3333333333333333,0
hopped with talk usmnt netherlands fifa world cup conspiracies curses more,1598459655025750026,0,0.5,2
roadqatar choose win app is betting choosing winning team getting prize if you choose right one launch dapp click play game telegram,1598459651041161217,0,0.2964285714285715,2
rt dreamers fifa world cup 2022 official soundtrack by its most streamed song by kpop act 3,1598459649732538373,0,0.5,2
rt really happy asian african teams doing well world cup these two continents have been underrated ages base,1598459649157914624,0,0.0,1
rt amp gave us six goal thriller their group e finale watch all goals now fifa,1598459645693140998,0,0.0,1
fifa wc 2022 we fear no one says luka modric after croatia advance round 16 fifa wc 2022 we fear no one says luka modric after croatia advance round 16 source india today,1598459643952599041,0,-0.2,0
rt got no doubt that var have seen conclusive angle evidence that we haven t but why would fifa not allow host broadcaste,1598459641432010754,0,0.0,1
rt 4d at fifa world cup sung by announcer born pink uk,1598459630543605760,0,-0.1,0
fifa world cup 2022 germany beat costa rica 4 2 however exit first spherical once more soccer information,1598459627255091200,0,0.375,2
rt if we ignore huge sums that qatar pocketed at cost blood iranian youths republic mullahs,1598459625543696384,0,0.4000000000000001,2
without fox sports is ridiculous fox sports is airing biggest sporting events year nfl fox fifa world cup fox fs1 more i demand,1598459623924719617,0,0.0833333333333333,2
roadqatar choose win app is betting choosing winning team getting prize if you choose right one launch dapp click play game telegram,1598459618757603334,0,0.2964285714285715,2
rt fifas idea next world cup lets eliminate simultaneous group stage finales,1598459615196639235,0,0.0,1
fifa king corruption has won they built stadium with labour no one cares,1598459613762187268,0,0.0,1
rt fifa world cup opening ceremony it was incredible honor be part memorable history be able represent,1598459609538232320,0,0.6333333333333333,2
honestly thought that was eminem second,1598459607705612291,0,0.3,2
rt japans goal was legit however fifa shouldve shared their official images avoid conspiracies,1598459605645918208,0,0.0,1
rt japan showing why football is amazing celebrate this i m giving away fifa points some who retweet must,1598459594107404289,0,0.6000000000000001,2
rt fifa has approved my argentina v australia game finally i will snap messi oh my balls dream come true,1598459593512087560,0,-0.0166666666666666,0
rt dreamers fifa world cup 2022 official soundtrack by its most streamed song by kpop act 3,1598459590731264003,0,0.5,2
rt fifa has approved my argentina v australia game finally i will snap messi oh my balls dream come true,1598459590554812420,0,-0.0166666666666666,0
rt lionel messi was given motm award vs poland by fifa as shown official fifa page messi gave award,1598459588474728452,0,0.0,1
roadqatar choose win app is betting choosing winning team getting prize if you choose right one launch dapp click play game telegram,1598459577540177928,0,0.2964285714285715,2
rt lionel messi was given motm award vs poland by fifa as shown official fifa page he gave award mac allis,1598459576051200002,0,0.0,1
rt fff are confident that referee wrongly ruled out antoine griezmanns goal yesterday they want fifas di,1598459573836607491,0,0.0,1
rt fifa has approved my argentina v australia game finally i will snap messi oh my balls dream come true,1598459568392224769,0,-0.0166666666666666,0
gary neville backs up graeme souness as fifa slammed senseless over japan world cup goal souness,1598459567251156992,0,0.0,1
it s not matter diarrhea nor matter constipation if we draw line most outer surface point ball downwards it will touch white line so ball didnt go out with all its surfaces which is fifa law,1598459565489942541,0,0.25,2
earned 1 psn trophy 1 bronze fifa 23,1598459562310471680,0,0.0,1
rt do you know why fifa appointed womens refereeing team first time history because ger,1598459560272052225,0,0.25,2
rt jay jay okocha holds record most successful dribbles fifa world cup game 15 against italy 1994,1598459558556581890,0,0.2833333333333333,2
rt not misinformation being spread out like crazy clarify jersey is not designed by mangaka they just d,1598459552529367042,0,-0.6,0
rt fifa are considering ditching plans make 2026 world cup 16 groups 3 teams are now considering changing,1598459552097263618,0,0.0,1
fifa world cup germany says goodbye despite goals they won won their last match but still germans have crashed out world cup,1598459551359139841,0,0.0,1
rt lionel messi was given motm award vs poland by fifa as shown official fifa page messi gave award,1598459548293021702,0,0.0,1
another amazing day games further proving why fifa desperately need keep simultaneous games matchday 3 they will adjust proposed format groups 4 ive been saying years that when teams actually realize what theyre proposing they will complain,1598459542068948994,0,2.775557561562892e-17,2
rt morocco becomes first african team top fifa world cup group since nigeria 1998,1598459539824775168,0,0.25,2
it s probably not surprising but surprising nonetheless that fifa s app sucks so bad,1598459534619865103,0,-0.1624999999999999,0
roadqatar choose win app is betting choosing winning team getting prize if you choose right one launch dapp click play game telegram,1598459531021152258,0,0.2964285714285715,2
rt want celebratory nft complete quests get sparks win some,1598459527258677249,0,0.45,2
rt japan showing why football is amazing celebrate this i m giving away fifa points some who retweet must,1598459523949555717,0,0.6000000000000001,2
i will admit i initially was confused by tweet thinking you were suggesting it fifa not saying what fifa wants do so maybe that was case here,1598459521076457479,0,-0.0666666666666666,0
graeme souness raises world cup conspiracy theory after peculiar fifa response peter walton,1598459519687761920,0,0.0,1
roadqatar choose win app is betting choosing winning team getting prize if you choose right one launch dapp click play game telegram,1598459513484767237,0,0.2964285714285715,2
rt fifa has approved my argentina v australia game finally i will snap messi oh my balls dream come true,1598459505838268416,0,-0.0166666666666666,0
rt jay jay okocha holds record most successful dribbles fifa world cup game 15 against italy 1994,1598459505150492672,0,0.2833333333333333,2
ugh are you seriously going drop fox sports during nfl fifa world cup season i ve already lost my local cbs channel i will happily give my 160 month dish get your together you idiots,1598459499513352192,0,-0.0833333333333333,0
rt classic fifa world cup,1598459492550819845,0,0.1666666666666666,2
roadqatar choose win app is betting choosing winning team getting prize if you choose right one launch dapp click play game telegram,1598459492039290888,0,0.2964285714285715,2
grand finals vs fifa amp rated,1598459490512289792,0,0.5,2
bts chapter2 solo debuts j hope lollapalooza jin coldplay amp argentina stadium jungkook fifa world cup rm tiny desk amp erykah badu talk them nicely,1598459489090695176,0,0.3,2
i believe it was at end fifa 19 so yep checks out,1598459488650293250,0,0.0,1
spotify wrapped top artists top genre fifa england france america twitter,1598459483902152709,0,0.5,2
rt dreamers fifa world cup 2022 official soundtrack by its most streamed song by kpop act 3,1598459481406730246,0,0.5,2
fifa world cup controversial japan var decision effectively puts germany out,1598459477879037954,0,0.575,2
rt fifa has approved my argentina v australia game finally i will snap messi oh my balls dream come true,1598459475094114304,0,-0.0166666666666666,0
rt end fifa world cup,1598459472732909573,0,0.0,1
roadqatar choose win app is betting choosing winning team getting prize if you choose right one launch dapp click play game telegram,1598459470199549952,0,0.2964285714285715,2
rt fifa are considering ditching plans make 2026 world cup 16 groups 3 teams are now considering changing,1598459467468873730,0,0.0,1
round 16 world cup 2022 all 32 teams started 2022 fifa world cup with one goal get knockout rounds sporting news lays out all you need know about upcoming start knockout rounds,1598459464461361153,0,-0.2,0
rt morocco becomes first african team top fifa world cup group since nigeria 1998,1598459457012465664,0,0.25,2
it s not matter diarrhea nor matter constipation if we draw line most outer surface point ball downwards it will touch white line so ball didnt go out with all its surfaces which is fifa law,1598459447046991875,0,0.25,2
roadqatar choose win app is betting choosing winning team getting prize if you choose right one launch dapp click play game telegram,1598459445759340551,0,0.2964285714285715,2
la galaxy host 2022 fifa world cup watch party at toms watch bar,1598459444282769409,0,0.0,1
agree fifa is most corrupt,1598459443443802115,0,0.0,1
rt germany team with highest xg 10 0 xgd 6 4 at 2022 fifa world cup is going home unbelievable,1598459443112452096,0,-0.25,0
rt jung kook dreamers fifa world cup qatar 2022 opening ceremony,1598459439736295424,0,0.0,1
rt 4d at fifa world cup sung by announcer born pink uk,1598459437119074307,0,-0.1,0
rt jung kook dreamers official music video fifa world cup 2022 official soundtrack,1598459434849955841,0,0.0,1
massive moment atlas lions made even better with arabic commentary full replay with arabic commentary is available match hub here,1598459429799723008,0,0.3125,2
rt classic fifa world cup,1598459429019607041,0,0.1666666666666666,2
roadqatar choose win app is betting choosing winning team getting prize if you choose right one launch dapp click play game telegram,1598459425001730049,0,0.2964285714285715,2
have nice rest your day no longer arguing with another fifa who has no knowledge world history or ethnic studies i encourage you further educate yourself so you won t repeat what just happened embarrass yourself again,1598459424661991426,0,0.3,2
rt i went into full flow state when getting mad about fifa earlier this is what spewed out my mouth sorry sweari,1598459417674092544,0,-0.19375,0
rt gianni infantino 2022 fifa world cup will be best world cup ever,1598459410971508742,0,1.0,2
ball was out perhaps wanted out tournament punish them their political social posturing,1598459410510409730,0,0.0166666666666666,2
vegan footballers at fifa world cup 2022 veganuary,1598459408366829568,0,0.0,1
rt germany team with highest xg 10 0 xgd 6 4 at 2022 fifa world cup is going home unbelievable,1598459404453834753,0,-0.25,0
if i wanted see best players id just play fifa narrative gt quality football every day,1598459401949642753,0,1.0,2
rt dreamers fifa world cup 2022 official soundtrack by its most streamed song by kpop act 3,1598459401912086538,0,0.5,2
rt fifa world cup opening ceremony it was incredible honor be part memorable history be able represent,1598459397356781568,0,0.6333333333333333,2
my guy is too dumb understand that this gesture was aimed at fifa not your opressing regime but hey killing workers is your national sport i guess that doesnt require brain,1598459397285584906,0,-0.375,0
roadqatar choose win app is betting choosing winning team getting prize if you choose right one launch dapp click play game telegram,1598459396623069189,0,0.2964285714285715,2
rt latest most likely knockout phase bracket this years world cup japan v croatia confirmed monday at 1,1598459387584053249,0,0.35,2
rt morocco becomes first african team top fifa world cup group since nigeria 1998,1598459386187640835,0,0.25,2
rt group e winners first time since 2002 japan mens national team has won its group at fifa world cup,1598459383826247689,0,0.25,2
roadqatar choose win app is betting choosing winning team getting prize if you choose right one launch dapp click play game telegram,1598459369397841925,0,0.2964285714285715,2
rt morocco becomes first african team top fifa world cup group since nigeria 1998,1598459362145890304,0,0.25,2
rt fifa world cup opening ceremony it was incredible honor be part memorable history be able represent,1598459354604531715,0,0.6333333333333333,2
roadqatar choose win app is betting choosing winning team getting prize if you choose right one launch dapp click play game telegram,1598459348703145991,0,0.2964285714285715,2
rt now show souness this tell him its fifas official photo,1598459333792202752,0,0.0,1
rt jay jay okocha holds record most successful dribbles fifa world cup game 15 against italy 1994,1598459331523276801,0,0.2833333333333333,2
roadqatar choose win app is betting choosing winning team getting prize if you choose right one launch dapp click play game telegram,1598459329921052674,0,0.2964285714285715,2
rt fernando santos neither cristiano nor i asked fifa anything there s always these fake news media att,1598459324908568582,0,-0.5,0
rt japan showing why football is amazing celebrate this i m giving away fifa points some who retweet must,1598459320035078148,0,0.6000000000000001,2
rt bella hadid invented game football fifa world cup,1598459317724016640,0,-0.4,0
roadqatar choose win app is betting choosing winning team getting prize if you choose right one launch dapp click play game telegram,1598459310568534016,0,0.2964285714285715,2
uruguay ghana fifa video dear sirs please check video fifa says uruguay is two times world camp since fifa late president jules rimet uruguay has been recognized by fifa as four times world camp best regards loco romano,1598459305539563531,0,0.35,2
rt fifa refs japan spain game already plane boston ref patriots game,1598459301068435456,0,-0.4,0
rt it s fifa time let s go france,1598459295959773185,0,0.0,1
sportsedge with dan leach squatch with jamie talking fifa world cup college nfl picks much more,1598459293518413824,0,0.5,2
roadqatar choose win app is betting choosing winning team getting prize if you choose right one launch dapp click play game telegram,1598459291731914757,0,0.2964285714285715,2
shame fifa qatar,1598459291325067267,0,0.0,1
rt do you know why fifa appointed womens refereeing team first time history because ger,1598459286803435521,0,0.25,2
rt exclusive fifa world cup giveaway enter follow retweet this tweet reply w,1598459285373341697,0,0.0,1
fifa 23 japan vs spain fifa world cup qatar 2022 group e watching,1598459285159440385,0,0.0,1
sportsnet 2022 fifa world cup what we learned as canada bows out loss morocco,1598459282319896576,0,0.0,1
fifa has access lot more cameras that what is shown tv,1598459280768004096,0,0.5,2
nobody likes idea except fifa,1598459280553918466,0,0.0,1
rt exclusive fifa world cup giveaway enter follow retweet this tweet reply w,1598459273687842818,0,0.0,1
roadqatar choose win app is betting choosing winning team getting prize if you choose right one launch dapp click play game telegram,1598459270227718146,0,0.2964285714285715,2
rt 2018 fifa world cup simpler times,1598459253781585921,0,0.0,1
rt dreamers fifa world cup 2022 official soundtrack by its most streamed song by kpop act 3,1598459253265948673,0,0.5,2
roadqatar choose win app is betting choosing winning team getting prize if you choose right one launch dapp click play game telegram,1598459243962986500,0,0.2964285714285715,2
rt fifa has approved my argentina v australia game finally i will snap messi oh my balls dream come true,1598459233049133058,0,-0.0166666666666666,0
rt 4d at fifa world cup sung by announcer born pink uk,1598459225990393859,0,-0.1,0
roadqatar choose win app is betting choosing winning team getting prize if you choose right one launch dapp click play game telegram,1598459220516827138,0,0.2964285714285715,2
rt fifa has approved my argentina v australia game finally i will snap messi oh my balls dream come true,1598459219321450497,0,-0.0166666666666666,0
rt lionel messi was given motm award vs poland by fifa as shown official fifa page messi gave award,1598459215089397771,0,0.0,1
rt belgium is not out world cup fifa said they should go home come next 4 years free lukaku,1598459210773266432,0,0.2,2
roadqatar choose win app is betting choosing winning team getting prize if you choose right one launch dapp click play game telegram,1598459203878023168,0,0.2964285714285715,2
rt exclusive fifa world cup giveaway enter follow retweet this tweet reply w,1598459203395506178,0,0.0,1
rt 4d at fifa world cup sung by announcer born pink uk,1598459200283504641,0,-0.1,0
love it but fifa will be all over this itll be down shortly,1598459194742657025,0,0.1148148148148148,2
there s no way i can watch sports without fox sports i am not missing nfl fox or fifa world cup fox fs1,1598459190506299396,0,0.1,2
rt morocco becomes first african team top fifa world cup group since nigeria 1998,1598459190246535176,0,0.25,2
rt fifa world cup opening ceremony it was incredible honor be part memorable history be able represent,1598459189386702848,0,0.6333333333333333,2
roadqatar choose win app is betting choosing winning team getting prize if you choose right one launch dapp click play game telegram,1598459185435676673,0,0.2964285714285715,2
rt fifa has approved my argentina v australia game finally i will snap messi oh my balls dream come true,1598459184441425923,0,-0.0166666666666666,0
rt fifa has approved my argentina v australia game finally i will snap messi oh my balls dream come true,1598459180079534080,0,-0.0166666666666666,0
rt do you know why fifa appointed womens refereeing team first time history because ger,1598459173515190272,0,0.25,2
rt 2018 fifa world cup simpler times,1598459167035068416,0,0.0,1
rt germany team with highest xg 10 0 xgd 6 4 at 2022 fifa world cup is going home unbelievable,1598459166955565058,0,-0.25,0
something bit fishy with this world cup japan s 2nd goal clearly should have been disallowed because ball had gone out but i can see why fifa might want japan win,1598459166175424520,0,0.3,2
roadqatar choose win app is betting choosing winning team getting prize if you choose right one launch dapp click play game telegram,1598459165554667532,0,0.2964285714285715,2
rt morocco becomes first african team top fifa world cup group since nigeria 1998,1598459160483561474,0,0.25,2
it is surely out 1st thing that came my mind after game amp conseqs allowing that goal stand was should that decision be at expense non major football nation asian noise will be like fifa set out only have majors final,1598459158021697538,0,0.0270833333333333,2
rt dreamers fifa world cup 2022 official soundtrack by its most streamed song by kpop act 3,1598459156100706307,0,0.5,2
rt all with stake if your 1x2 selection is leading at half time but goes draw or lose match we ll refund,1598459153097555968,0,-0.1666666666666666,0
only other place where this type player exists is fifa cheat mode,1598459151537303558,0,-0.0625,0
rt announcer suddenly sings ddu du ddu du during fifa world cup qatar 2022,1598459149343682568,0,0.0,1
roadqatar choose win app is betting choosing winning team getting prize if you choose right one launch dapp click play game telegram,1598459148488044545,0,0.2964285714285715,2
rt japan showing why football is amazing celebrate this i m giving away fifa points some who retweet must,1598459144868188162,0,0.6000000000000001,2
rt fifas idea next world cup lets eliminate simultaneous group stage finales,1598459141441421314,0,0.0,1
there s no way i can watch sports without fox sports i am not missing nfl fox or fifa world cup fox fs1,1598459133145280513,0,0.1,2
rt fernando santos denies request fifa give ronaldo first goal information that had been advanced by edu agui,1598459130943049728,0,0.325,2
roadqatar choose win app is betting choosing winning team getting prize if you choose right one launch dapp click play game telegram,1598459127021596674,0,0.2964285714285715,2
rt fifa has approved my argentina v australia game finally i will snap messi oh my balls dream come true,1598459126190952449,0,-0.0166666666666666,0
rt i didnt miss penalty luis suarez responds reporter who asked him if hes ever considered apologising,1598459121392574465,0,0.0,1
rt jay jay okocha holds record most successful dribbles fifa world cup game 15 against italy 1994,1598459115755524096,0,0.2833333333333333,2
roadqatar choose win app is betting choosing winning team getting prize if you choose right one launch dapp click play game telegram,1598459109942390785,0,0.2964285714285715,2
rt classic fifa world cup,1598459107220287489,0,0.1666666666666666,2
sportsedge with dan leach squatch with jamie talking fifa world cup college nfl picks much more,1598459102618943495,0,0.5,2
japan s shocking victory over spain fifa 2022,1598459097674051589,0,-1.0,0
indeed you need focus fifa shouldnt support any non sport agenda brought into stadium fifa should make strick regulation abt it,1598459094373134337,0,0.0,1
roadqatar choose win app is betting choosing winning team getting prize if you choose right one launch dapp click play game telegram,1598459091558756352,0,0.2964285714285715,2
rt got no doubt that var have seen conclusive angle evidence that we haven t but why would fifa not allow host broadcaste,1598459089285443587,0,0.0,1
rt fifa has approved my argentina v australia game finally i will snap messi oh my balls dream come true,1598459081056047104,0,-0.0166666666666666,0
roadqatar choose win app is betting choosing winning team getting prize if you choose right one launch dapp click play game telegram,1598459073594552323,0,0.2964285714285715,2
this is broken rule lol how dumb can fifa get,1598459072734720005,0,0.0083333333333333,2
i would like see 24hr tv drama about fifa childhood friends scoring japan i think,1598459068359868418,0,0.0,1
youre left thinking that something untoward is going ball is clearly still play it s sphere it stretches out at middle anyone complaining is idiot via,1598459068309454849,0,-0.175,0
